0,1
"Computer Skills And Literacy (saylor.org)
This course provides students with a comprehensive introduction to computers.
Legacy Course
Self-Paced",https://www.mooc-list.com/go.php?courseId=201
"Introduction to SAP Fiori UX (openSAP)
The internet is now part of our daily life and is accessible on any device. People have become used to the speed and simplicity of consumer apps, and so business users expect the same simplicity from our business software.SAP Fiori is our new user experience (UX) for SAP software. By applying modern design principles, it completely reinvents the user experience. When combined with the power of the SAP HANA platform, the SAP Fiori UX delivers unmatched responsiveness. Personalized and role-based, the new user experience enables enterprise-wide engagement across lines of business. It provides optimal usability on multiple devices for better business interactions and ease of use.This course will introduce you to the fundamentals and latest features of the SAP Fiori UX. You will learn about product installation, configuration, and best practices for extensibility.
Self Paced
6 Weeks",https://www.mooc-list.com/go.php?courseId=2036
"Data to Insight: An Introduction to Data Analysis and Visualisation (FutureLearn)
A hands-on introduction emphasizing key ideas, computer skills and statistical thinking. Data is everywhere and the lessons it contains can be the key to making good decisions. We want to give you skills and the confidence to dive into data using computer software and start making discoveries. You will learn key elements of data science and to start thinking like a statistician.
Apr 8th 2019
8 Weeks",https://www.mooc-list.com/go.php?courseId=2039
"CS101.2x: Introduction to Computer Programming, Part 2 (edX)
This three-week course builds on the basic foundation in computer programming, and discusses the Object Oriented Programming paradigm.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=2045
"Grundlagen des Programmierens (openHPI)
Dieser vierwöchige Kurs richtet sich an Schüler und andere Interessierte, die schon immer in die Welt des Programmierens heineinschnuppern wollten. Auf spielerische Art und Weise wird anhand der Programmiersprache Python eine Einführung in die faszinierende Welt des Programmierens und der Informationstechnologie gegeben.
Self Paced
4 Weeks",https://www.mooc-list.com/go.php?courseId=2060
"UX Fundamentals (Aquent)
UX Fundamentals will teach you how to apply user-centered design principles in order to improve your website and mobile app design. A must-take course for anyone working in web design and development.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2079
"Parenting in the Digital Age (Canvas.net)
Technology use among children and adolescents is growing at an astronomical rate. Think about how many parents purchase their children smartphones, gaming systems, iPads, or other digital devices. With access to the internet, these devices allow children to connect to other in ways we never could have imagined. With the proliferation of devices comes concerns regarding cyberbullying, screentime, digital citizenship, media literacy and exposure to inappropriate content. For parents, keeping up with their children's use of technology can be a daunting challenge. The question then becomes, what can parents do to help kids use these devices responsibility? When online, how can parents make sure their children are safe? What can parents do prevent the sharing of personally identifiable information? This course provides an introduction to strategies for successfully parenting in the digital age.
No sessions available
The Course Length is not Available",https://www.mooc-list.com/go.php?courseId=2095
"Get to Know SAP's Innovative Enterprise Solutions (openSAP)
To be competitive and remain relevant in today’s business world, a good IT solution has to:- Enable business anywhere at any time, on any device- Crunch big data easily and quickly- Be tailored to the specific needs of the customer
Self Paced
6 Weeks",https://www.mooc-list.com/go.php?courseId=2103
"Android Capstone Project (Coursera)
This Capstone MOOC gives Signature Track students who passed all previous MOOCs in the MoCCA Specialization “with Distinction” an opportunity to integrate and demonstrate the knowledge they've acquired across the three earlier content area MOOCs.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=2327
"Intro to HTML and CSS (Udacity)
HTML and CSS are markup languages and the building blocks that make up the web. This course will teach you how to use them, but also much more than that. It is called ""Not your Typical Intro..."" because it does not follow the usual pattern of other courses and tutorials that you find on the Internet.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2337
"An Introduction to Interactive Programming in Python (Part 1) (Coursera)
This two-part course is designed to help students with very little or no computing background learn the basics of building simple interactive applications. Our language of choice, Python, is an easy-to learn, high-level computer language that is used in many of the computational courses offered on Coursera. To make learning Python easy, we have developed a new browser-based programming environment that makes developing interactive applications in Python simple. These applications will involve windows whose contents are graphical and respond to buttons, the keyboard and the mouse.
Aug 19th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=234
"IP Subnetting (BHI)
This short course looks at some of the basics underlying network addressing and subnetting, from converting numbers between binary and decimal, to designing an addressing scheme for a network.
Self Paced
1 Week",https://www.mooc-list.com/go.php?courseId=2352
"JavaScript Basics (Udacity)
We're here to get you started with JavaScript! In the twenty plus years since its inception, JavaScript has become the lingua franca of the Web, that's to say, it's become the main tool to create interactive content on the Internet. In this course, you'll explore the JavaScript programming language by creating an interactive version of your résumé. You’ll learn the JavaScript programming fundamentals you need while building new elements and sections to enhance your résumé.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2384
"How to Use Git and GitHub (Udacity)
Effective use of version control is an important and useful skill for any developer working on long-lived (or even medium-lived) projects, especially if more than one developer is involved. This course, built with input from GitHub, will introduce the basics of using version control by focusing on a particular version control system called Git and a collaboration platform called GitHub.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2385
"Programming Languages, Part A (Coursera)
This course is an introduction to the basic concepts of programming languages, with a strong emphasis on functional programming. The course uses the languages ML, Racket, and Ruby as vehicles for teaching the concepts, but the real intent is to teach enough about how any language “fits together” to make you more effective programming in any language -- and in learning new ones.
Sep 2nd 2019
10 Weeks",https://www.mooc-list.com/go.php?courseId=24
"Mathematical Biostatistics Boot Camp 1 (Coursera)
This class presents the fundamental probability and statistical concepts used in elementary data analysis. It will be taught at an introductory level for students with junior or senior college-level mathematical training including a working knowledge of calculus. A small amount of linear algebra and programming are useful for the class, but not required.
Aug 26th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=240
"Paradigms of Computer Programming - Abstraction and Concurrency (edX)
This course covers data abstraction, state, and deterministic dataflow in a unified framework with practical code exercises.
Nov 6th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=2405
"Introducción al Business Intelligence y al Big Data (Miríada X)
Este curso pretende ser una introducción al Business Intelligence (BI). Se presenta que es un sistema de BI, cuál es la arquitectura de estos sistemas, cuáles son las metodologías principales de Business Analytics (el Clustering y la Clasificación), y cuáles son las tendencias actuales en el área del Business Intelligence.
Feb 18th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2434
"Machine Learning (Coursera)
Learn about the most effective machine learning techniques, and gain practice implementing them and getting them to work for yourself. Machine learning is the science of getting computers to act without being explicitly programmed. In the past decade, machine learning has given us self-driving cars, practical speech recognition, effective web search, and a vastly improved understanding of the human genome.
Sep 2nd 2019
10 Weeks",https://www.mooc-list.com/go.php?courseId=246
"GCSE Computing (OCR)
Learn about the fundamentals of computers and the technology they use.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2476
"Data Analysis for Life Sciences 1: Statistics and R (edX)
An introduction to basic statistical concepts and R programming skills necessary for analyzing data in the life sciences.
Not available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=2513
"Information Visualization MOOC (CNS)
The course provides an overview about the state of the art in information visualization, teaching the process of producing effective visualizations that take the needs of users into account.
Jan 10th 2017
16 Weeks",https://www.mooc-list.com/go.php?courseId=2567
"Programming Mobile Applications for Android Handheld Systems: Part 1 (Coursera)
This course introduces you to the design and implementation of Android applications for mobile devices. You will develop an app from scratch, assuming a basic knowledge of Java, and learn how to set up Android Studio, work with various Activities and create simple user interfaces to make your apps run smoothly.
Sep 9th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=2583
"Programming Mobile Applications for Android Handheld Systems: Part 2 (Coursera)
This course introduces you to the design and implementation of Android applications for mobile devices. You will build upon concepts from the prior course, including handling notifications, using multimedia and graphics and incorporating touch and gestures into your apps.
Sep 9th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2594
"Fondamentaux pour le Big Data (FUN)
Le MOOC « Fondamentaux pour le big data » permet d'acquérir efficacement le niveau prérequis en informatique et en statistiques pour suivre des formations dans le domaine du big data. Le big data offre de nouvelles opportunités d’emplois au sein des entreprises et des administrations. De nombreuses formations préparant à ces opportunités de métiers existent. Le suivi de ces formations nécessite des connaissances de base en statistiques et en informatique que ce MOOC vous propose d’acquérir dans les domaines de l’analyse, algèbre, probabilités, statistiques, programmation Python et bases de données.
Sep 4th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=2618
"Soyez acteurs du web! (FUN)
Dans ce MOOC, nous mettons l’accent sur 2 approches qui vont vous permettre d’être immédiatement ACTEUR du web, en publiant vos propres contenus et pourquoi pas en les développant vous-mêmes.
Jan 2nd 2017
4 Weeks",https://www.mooc-list.com/go.php?courseId=2622
" Networking Leadership 101: Building Your Core Professional Network (NovoEd)
In this 4 hour course from +Acumen and the Center for Creative Leadership, you'll complete interactive diagnostic activities that will help you and your team unearth the social capital & relationships that you bring to the table. You'll be exposed to new data visualization tools for mapping your network; learn about 5 network traps to avoid that are particularly common to the social sector; and, most importantly, gain concrete strategies for building genuinely collaborative relationships.
Jan 10th 2017
4 Weeks",https://www.mooc-list.com/go.php?courseId=2631
"Powerful Tools for Teaching and Learning: Web 2.0 Tools (Coursera)
Learn about innovative Web 2.0 tools in K-12 instruction and how to effectively integrate these technologies into classroom practices and to create engaging student activities.
Aug 19th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2650
"M101N: MongoDB for .NET Developers (MongoDB)
Learn everything you need to know to get started building a MongoDB-based app. This course will go over basic installation, JSON, schema design, querying, insertion of data, indexing and working with the C# driver. In the course, you will build a blogging platform, backed by MongoDB.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=2663
"Cloud Computing Concepts, Part 1 (Coursera)
Cloud computing systems today, whether open-source or used inside companies, are built using a common set of core techniques, algorithms, and design philosophies—all centered around distributed systems. Learn about such fundamental distributed computing ""concepts"" for cloud computing.
Sep 9th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2668
"Applied Digital Signal Processing (DIT)
This is an introductory course to Digital Signal Processing that can be taken at any time. The course deals with the fundamentals in addition to exploring techniques like filtering, correlation and Fourier analysis. There is an emphasis in applying DSP theory to practical problems.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2669
"Data Analysis (Coursera)
Learn about the most effective data analysis methods to solve problems and achieve insight.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=27
"CompTIA A+ (Cybrary)
CompTIA A+ is the best class to start with if you are looking to begin a career in IT. A+ provides a fundamental knowledge that is necessary to move up or advance in the field.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2709
"Beginning Game Programming with C# (Coursera)
The Beginning Game Programming with C# course is all about learning how to develop video games using the C# programming language. Why use C# instead of C++, Java, ActionScript, or some other programming language you may have heard of? First, using C# lets us use the open-source MonoGame framework, which help us quickly develop games for Windows, Android, iOS, Mac OS X, and others. Second, the Unity game engine is very popular with indie game developers, and C# is one of the programming languages you can use in the Unity environment. And finally, C# is a really good language for learning how to program.
Jul 16th 2018
12 Weeks",https://www.mooc-list.com/go.php?courseId=2750
"Introduction to Linear Models and Matrix Algebra (edX)
Learn to use R programming to apply linear models to analyze data in life sciences. Matrix Algebra underlies many of the current tools for experimental design and the analysis of high-dimensional data. In this introductory data analysis course, we will use matrix algebra to represent the linear models that commonly used to model differences between experimental units. We perform statistical inference on these differences. Throughout the course we will use the R programming language.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2756
"SAP Screen Personas (openSAP)
SAP Screen Personas 3.0 is a personalization framework integrated into the SAP GUI family. It allows IT professionals and SAP experts to simplify SAP GUI screens (built on SAP’s Dynpro rendering technology). Dynpro technology is used for the majority of classic SAP ERP screens.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2769
"CompTIA Cloud+ (Cybrary)
Cloud security is a rapidly growing industry, as more and more companies rush to place their data and services “in the cloud”. While cloud computing alleviates the need for additional software and system hardware expansion, it also raises the issue of security. Who’s guarding the cloud? And how do you know your data is safe?  Our free online CompTIA Cloud+ training answers those same questions.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2779
"Javascript Foundations (Aquent)
JavaScript Foundations will teach you the fundamentals of programming with JavaScript and get started on the road to its mastery.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2788
"Jugando con Android - Aprende a programar tu primera App (edX)
Aprende a programar en Android a través de la implementación paso a paso de un juego interactivo. Según datos publicados por Gartner a nivel mundial, casi el 60% de los teléfonos vendidos en 2013 fueron teléfonos inteligentes. Alrededor del 80% de estos teléfonos llevaban en su interior el sistema operativo Android. No cabe duda, por lo tanto, de que formarse en Android es una de las mejores inversiones que puede hacer un programador en la actualidad.
Oct 3rd 2017
7 Weeks",https://www.mooc-list.com/go.php?courseId=2790
"Эконометрика (Econometrics) (Coursera)
Мы будем учиться находить и оценивать зависимости в реальных данных, а также визуализировать, интерпретировать и использовать их для прогнозирования. We will learn to identify and estimate relationships in the real data, as well as visualize, interpret and apply them for making predictions.
Sep 13th 2019
10 Weeks",https://www.mooc-list.com/go.php?courseId=2804
"Web Sémantique et Web de Données (FUN)
Ce cours vous propose de vous former aux standards du Web de données et du Web sémantique.
Feb 4th 2019
7 Weeks",https://www.mooc-list.com/go.php?courseId=2822
"Analyse des Données Multidimensionnelles (FUN)
Ce cours vise à comprendre et appliquer les méthodes fondamentales de l'analyse des données : analyse en composantes principales, analyse factorielle des correspondances, analyse des correspondances multiples, classification ascendante hiérarchique. Une extension vers l'analyse factorielle multiple permettra d'aborder le traitement de données plus complexes (nouveauté par rapport à la première édition).
Mar 4th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2830
"Code Yourself! An Introduction to Programming (Coursera)
Have you ever wished you knew how to program, but had no idea where to start from? This course will teach you how to program in Scratch, an easy to use visual programming language. More importantly, it will introduce you to the fundamental principles of computing and it will help you think like a software engineer.
Sep 9th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2850
"¡A Programar! Una introducción a la programación (Coursera)
¿Alguna vez pensaste en crear tus propios juegos de computadora, pero no tenías idea cómo hacerlo o por dónde comenzar? Este curso te enseñará a programar utilizando Scratch, un lenguaje de programación visual muy fácil de usar, y más importante aún, aprenderás los principios fundamentales de la computación para que comiences a pensar como ingeniero/a de software.
Sep 2nd 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2851
"How the Internet of Things and Smart Services Will Change Society (openSAP)
The Internet of Things will forever change our personal and professional lives. By 2020, there will be 50 billion connected devices communicating through the Internet. Devices can range from connected coffee makers, cars, or sensors on cattle to connected machines in a production plant. These devices provide data that offers new insights, and as they talk to each other, they develop their own intelligence and can advise customers about optimal ways to put them to use. This will revolutionize consumer habits and the way we do business.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2858
" Java程序设计 (Coursera)
《Java程序设计》课程是使用Java语言进行应用程序设计的课程，针对各专业的大学本科生开设。课程的主要目标有三： 一、掌握Java语言的语法，能够较为深入理解Java语言机制，掌握Java语言面向对象的特点。 二、掌握JavaSE中基本的API，掌握在集合、线程、输入输出、图形用户界面、网络等方面的应用。三、能够编写有一定规模的应用程序，养成良好的编程习惯，会使用重构、设计模式、单元测试、日志、质量管理工具提高代码的质量。 对于学过“计算机基础、计算概论或C语言的学生”尤为适用。
Sep 2nd 2019
12 Weeks",https://www.mooc-list.com/go.php?courseId=2860
"Principes des Réseaux de données (FUN)
 Ce cours vous explique le fonctionnement des réseaux de données tels qu'Internet ou les réseaux téléphoniques qui permettent la communication et l'accès à l'information. Le cours décrit le vocabulaire, les concepts et les mécanismes communs à l'ensemble des réseaux informatiques. Ce MOOC décrit les protocoles de l'Internet TCP, UDP et IP.
Mar 4th 2019
6 Weeks",https://www.mooc-list.com/go.php?courseId=2875
"Introduction to HTML (Leada)
The course gives you an introduction to HTML.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2878
"Principles of Computing (Part 2) (Coursera)
This two-part course introduces the basic mathematical and programming principles that underlie much of Computer Science. Understanding these principles is crucial to the process of creating efficient and well-structured solutions for computational problems. To get hands-on experience working with these concepts, we will use the Python programming language.
Aug 19th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=2880
"An Introduction to Interactive Programming in Python (Part 2) (Coursera)
This two-part course is designed to help students with very little or no computing background learn the basics of building simple interactive applications. Our language of choice, Python, is an easy-to learn, high-level computer language that is used in many of the computational courses offered on Coursera.
Aug 19th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=2881
"Cloud Computing Concepts: Part 2 (Coursera)
Cloud computing systems today, whether open-source or used inside companies, are built using a common set of core techniques, algorithms, and design philosophies—all centered around distributed systems. Learn about such fundamental distributed computing ""concepts"" for cloud computing.
Sep 2nd 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2884
"Écrivez votre premier programme avec Java (FUN)
Le cours est une initiation aux bases de la programmation. Il vise à faire réaliser quelques programmes simples utilisant les instructions de base (if, boucles, tableaux). A travers cette réalisation, le but est de faire comprendre ce qu'est un programme applicatif et par quel processus il est créé. Il s'agit de comprendre ce qui se passe quand on clique sur une icône.
Oct 8th 2018
6 Weeks",https://www.mooc-list.com/go.php?courseId=2895
"Software Development on SAP HANA (openSAP)
This free online course focuses on SAP HANA SPS 11 and is aimed at software developers already familiar with SAP HANA. With this course, you’ll take a deeper dive on key topics from real world applications as well as learn about new functionality added in SAP HANA 2.0 SPS 0 – SPS 02.
Jan 23rd 2019
3 Weeks",https://www.mooc-list.com/go.php?courseId=2908
"Internetworking with TCP/IP (openHPI)
The Internet has become an integral part of our daily lives. This course will teach you about the technological foundation of this worldwide network.
Self Paced
6 Weeks",https://www.mooc-list.com/go.php?courseId=291
"Introduction to Bioconductor: Annotation and Analysis of Genomes and Genomic Assays (edX)
The structure, annotation, normalization, and interpretation of genome scale assays. We begin with an introduction to the biology, explaining what we measure and why. Then we focus on the two main measurement technologies: next generation sequencing and microarrays. We then move on to describing how raw data and experimental information are imported into R and how we use Bioconductor classes to organize these data, whether generated locally, or harvested from public repositories or institutional archives.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2919
"Machine Learning (Caltech)
A real Caltech course, not a watered-down version. This is an introductory course in machine learning (ML) that covers the basic theory, algorithms, and applications.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=292
"High-performance Computing for Reproducible Genomics (edX)
Learn how to bridge from diverse genomic assay and annotation structures to data analysis and research presentations via innovative approaches to computing. If you’re interested in data analysis and interpretation, then this is the data science course for you.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2920
"Case Studies in Functional Genomics (edX)
Explore data analysis of several experimental protocols, using open source software, including R and Bioconductor. We will explain how to start with raw data, and perform the standard processing and normalization steps to get to the point where one can investigate relevant biological questions.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2921
"Case study: DNA methylation data analysis (edX)
Basic workflow for analyzing DNA methylation data. The course is running Self-Paced through September 15th, 2015.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=2922
" Introduction à la Statistique avec R (FUN)
Ce cours permet d’apprendre la statistique à l’aide du logiciel libre R. Le recours aux mathématiques est minimal. L’objectif est de savoir analyser des données, de comprendre ce que l’on fait, et de pouvoir communiquer ses résultats.
Sep 9th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=2957
"Introduction to Bootstrap - A Tutorial (edX)
Learn how to use Bootstrap to implement mobile first web pages with CSS and JavaScript. Bootstrap is an open source project originally created by Twitter to enable creation of responsive, mobile first web pages. Bootstrap has a standard set of classes that allow developers to quickly create applications that scale to devices of all sizes, and incorporate common components such as dialog boxes and validation. Bootstrap has become a defacto standard for web design.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=2977
"Introduction to Programming with MATLAB (Coursera)
This course teaches computer programming to those with little to no previous experience. It uses the programming system and language called MATLAB to do so because it is easy to learn, versatile and very useful for engineers and other professionals. MATLAB is a special-purpose language that is an excellent choice for writing moderate-size programs that solve problems involving the manipulation of numbers.
Aug 12th 2019
9 Weeks",https://www.mooc-list.com/go.php?courseId=2996
" Big Data: Measuring and Predicting Human Behaviour (FutureLearn)
Join us to explore how the vast amounts of data generated today can help us understand and even predict how humans behave. We increasingly rely on networked computer systems and smart cards to support our everyday activities, and everything we do generates data – whether buying bread at the supermarket, taking a ride on public transport, or calling a friend for a chat.
May 22nd 2017
9 Weeks",https://www.mooc-list.com/go.php?courseId=2998
"Querying Data with Transact-SQL (edX)
From querying and modifying data in SQL Server or Azure SQL to programming with Transact-SQL, learn essential skills that employers need. Transact-SQL is an essential skill for data professionals and developers working with SQL databases. With this combination of expert instruction, demonstrations, and practical labs, step from your first SELECT statement through to implementing transactional programmatic logic.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3002
"Middle-Years Computer Science (edX)
A fun and creative introduction to computer science for learners in late elementary school and beyond. Learn fun computer science concepts and practice them by programming in Scratch.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=3012
"Marketing in a Digital World (Coursera)
This course examines how digital tools, such as the Internet, smartphones, and 3D printing, are revolutionizing the world of marketing by shifting the balance of power from firms to consumers. Marketing in a Digital World is one of the most popular courses on Coursera and has attracted over 100,000 Learners.
Aug 21st 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=3021
"Introduction to Java Programming: Starting to code in Java (edX)
Learn to program with Java in an easy and interactive way! In this introductory Java programming course, you will be introduced to powerful concepts such as functional abstraction, the object oriented programming (OOP) paradigm and Application Programming Interfaces (APIs). Examples and case studies will be provided so that you can implement simple programs on your own or collaborate with peers.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3049
"Architecture de l'information (FUN)
Le MOOC propose une initiation à l’architecture de l’information, ses notions, ses méthodes et ses outils. L'approche « architecture de l'information » permet de faire vivre une information partagée et de proposer une expérience utilisateur stimulante via les applications web, les applications mobiles, et les dispositifs numériques émergents.
Jan 18th 2017
6 Weeks",https://www.mooc-list.com/go.php?courseId=3082
"MyCS: Computer Science for Beginners (edX)
A fun and creative introduction to computer science for learners in late elementary school and beyond. Learn fun computer science concepts and practice them by programming in Scratch.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3119
"Introduction to Java Programming - Part 2 (edX)
The first MOOC to teach the fundamental elements of Java programming and data abstraction. Do you want to become a better problem solver? This Java course will provide you with a strong understanding of basic Java programming elements and data abstraction using problem representation and the object-oriented framework.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3124
"Mobile Devices in Everyday Life (EMMA)
The course aim is to provide participants the opportunity to familiarize themselves with their mobile device(s) that they use every day and to show them opportunities how to use mobile devices more efficiently and together create a memorable and educational massive open online course experience.
Not available
5 Weeks",https://www.mooc-list.com/go.php?courseId=3141
"Data Lakes for Big Data (EdCast)
Learn about the value, opportunity, and insights that Big Data provides. Get introduced to the Federation Business Data Lake solution to leverage the full power of big data to drive major business strategies.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=3143
"Algorithmic Thinking (Part 2) (Coursera)
Experienced Computer Scientists analyze and solve computational problems at a level of abstraction that is beyond that of any particular programming language. This two-part class is designed to train students in the mathematical concepts and process of ""Algorithmic Thinking"", allowing them to build simpler, more efficient solutions to computational problems.
Aug 19th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=3171
"Excel 2010 (EMMA)
Excel is the program from the Microsoft Office suite that allows you to work with spreadsheets. This program allows you to perform all kinds of operations, classifying and managing data on a large scale. It incorporates a large number of functions and has great features for representing the results graphically.
Not available
8 Weeks",https://www.mooc-list.com/go.php?courseId=3174
"Search on the internet (EMMA)
In a virtual world in which there are hundreds of millions of pages available with information of all kinds, searching the internet effectively is an increasingly necessary skill. Learn to separate the wheat from the chaff using the tools available and asking the right questions.
Not available
9 Weeks",https://www.mooc-list.com/go.php?courseId=3175
"Desarrollo de servicios en la nube con HTML5, Javascript y node.js (Miríada X)
Curso de programación en JavaScript y de introducción al diseño de aplicaciones Web de servidor utilizando node.js, express.js y HTML5. El curso incluye también el el despliegue de servicios de servidor en la nube e introduce técnicas básicas de ingeniería software.
Oct 24th 2018
5 Weeks",https://www.mooc-list.com/go.php?courseId=3178
"Digital Analytics for Marketing Professionals: Marketing Analytics in Theory (Coursera)
Learn the introductory theory and strategy behind marketing analytics that provides marketers with the foundation needed to apply data analytics to real-world challenges they confront daily in their professional lives.
Sep 9th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=3182
"Genomic Data Science with Galaxy (Coursera)
Learn to use the tools that are available from the Galaxy Project. This is the second course in the Genomic Big Data Science Specialization.
Aug 26th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=3192
"Code Week: Teaching Programming to Young Learners (openSAP)
This free open online course is aimed at teachers and parents of pre-teens to help you encourage children to get involved in programming and coding from an early age. You don’t need to know anything about coding to take part! This course will introduce you to Scratch, a free coding system by MIT. You’ll learn how to use the system and how to teach children how to use it and put their imagination and creativity to work.
Sep 26th 2017
1 Week",https://www.mooc-list.com/go.php?courseId=3205
"Introduction to Big Data with Apache Spark (edX)
Learn how to apply data science techniques using parallel programming in Apache Spark to explore big (and small) data.
Not Available
This Course is Not Available",https://www.mooc-list.com/go.php?courseId=3224
"HTML5 Part 1: HTML5 Coding Essentials and Best Practices (edX)
Learn HTML5 and core Web technologies directly from the organization creating them! Learn to code Web pages and Web sites the right way.
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3226
"Entornos virtuales de aprendizaje: entre la presencialidad y la virtualidad (Miríada X)
Enseñar y aprender en entornos virtuales. Los entornos virtuales de aprendizaje; características, ventajas y potencialidades. El docente como autor y tutor de los materiales de aprendizaje. El diálogo en la enseñanza. La evaluación de la propuesta formativa y de los aprendizajes.
Aug 13th 2018
4 Weeks",https://www.mooc-list.com/go.php?courseId=3228
"Android Development for Beginners (Udacity)
Learn the basics of Android and Java programming, and take the first step on your journey to becoming an Android developer!
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3234
"Advanced Android App Development (Udacity)
This course will guide you through the process of productionizing an app, using Sunshine, the weather app we built in Developing Android Apps. Following Android's Core App Quality Guidelines, we'll identify the production criteria that still needs to be implemented, then tackle each problem until Sunshine is ready to publish on the Google Play Store. In the process, we'll introduce you to a host of tools and concepts, including: material design approaches, image-handling, performance profiling, and more!
Self Paced
Self-Paced",https://www.mooc-list.com/go.php?courseId=3235
"Designing, Running, and Analyzing Experiments (Coursera)
You may never be sure whether you have an effective user experience until you have tested it with users. In this course, you’ll learn how to design user-centered experiments, how to run such experiments, and how to analyze data from these experiments in order to evaluate and validate user experiences.
Sep 2nd 2019
9 Weeks",https://www.mooc-list.com/go.php?courseId=3241
"Digital Analytics for Marketing Professionals: Marketing Analytics in Practice (Coursera)
This course builds on the theory and foundations of marketing analytics and focuses on practical application by demystifying the use of data in marketing and helping you realize the power of visualizing data with artful use of numbers found in the digital space.
Sep 9th 2019
4 Weeks",https://www.mooc-list.com/go.php?courseId=3249
"Python for Genomic Data Science (Coursera)
This class provides an introduction to the Python programming language and the iPython notebook. This is the third course in the Genomic Big Data Science Specialization from Johns Hopkins University.
Aug 26th 2019
5 Weeks",https://www.mooc-list.com/go.php?courseId=3285
"Big Data and Education (edX)
Learn the methods and strategies for using large-scale educational data to improve education and make discoveries about learning. Online and software-based learning tools have been used increasingly in education. This movement has resulted in an explosion of data, which can now be used to improve educational effectiveness and support basic research on learning.
May 6th 2019
8 Weeks",https://www.mooc-list.com/go.php?courseId=3287
"Internet Giants: The Law and Economics of Media Platforms (Coursera)
This seven-week course will explore the relationship between law and technology with a strong focus on the law of the United States with some comparisons to laws around the world, especially in Europe. Tech progress is an important source of economic growth and raises broader questions about the human condition, including how culture evolves and who controls that evolution. Technology also matters in countless other ways as it often establishes the framework in which governments interact with their citizens, both in allowing speech and blocking it and in establishing exactly what the boundaries are between private life and the government. And technology itself is powerfully shaped by the laws that apply in areas as diverse as copyright, antitrust, patents, privacy, speech law and the regulation of networks.
Sep 9th 2019
9 Weeks",https://www.mooc-list.com/go.php?courseId=3298
